loop-location,icc-parallel,omp,icc-labels,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,loop-depth,loop-inner-loop-num,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,payload-reg-dependencies-number,payload-mem-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,critical-payload-reg-dependencies-number,critical-payload-mem-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(168),1,0,1,197,0.9746,6,0.1823,2,3,0.2598,0.04331,0,0.347,0.153,0.0847,366,234,25,16,0,203,72,65,46,0,7,0,30,23,0,0,0,0,7,0.03646,0,0,5,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(195),1,0,1,470,0.9894,6,0.1634,2,1,0.05178,0.04586,0,0.4473,0.1439,0.07469,1272,622,128,60,0,508,302,230,146,36,42,0,57,167,0,0,0,0,18,0.03871,0,0,16,0.2105,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(229),1,0,1,335,0.9851,4,0.1727,2,0,0.4061,0.04777,0,0.1341,0.1341,0.05587,537,432,64,41,0,360,177,164,99,32,33,0,43,121,0,0,0,0,14,0.04242,0,0,14,0.2456,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(261),1,0,1,117,0.9573,3,0.1339,2,1,0.3094,0.04317,0,0.2802,0.1044,0.03297,182,127,8,6,0,117,24,26,18,0,4,0,12,10,0,0,0,0,3,0.02679,0,0,3,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(275),1,0,1,173,0.9711,3,0.09524,2,2,0.0628,0.04348,0,0.4921,0.1032,0.03704,378,190,16,6,0,179,33,27,18,0,1,0,15,4,0,0,0,0,3,0.01786,0,0,1,0.0625,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(62),1,0,1,99,0.9394,0,0,3,0,0.2449,0.02041,0,0,0,0,136,85,0,2,0,85,2,0,0,0,0,0,0,0,0,0,0,0,2,0.02151,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(68),1,0,1,70,0.9286,0,0,3,0,0.5068,0.06757,0,0,0,0,63,58,0,5,0,58,5,0,0,0,0,0,0,0,0,0,0,0,5,0.07692,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(93),1,0,1,78,0.9231,4,0.1667,3,0,0.4852,0.05917,0,0.16,0.16,0,75,69,1,5,0,65,10,16,12,0,4,0,8,8,0,0,0,0,5,0.06944,0,0,4,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(119),1,0,1,171,0.9708,0,0,3,0,0.522,0.06593,0,0,0,0,164,154,0,10,0,154,10,0,0,0,0,0,0,0,0,0,0,0,10,0.06024,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(141),0,0,0,257,0.9767,7,0.1753,3,3,0.2474,0.02209,0,0.3427,0.1623,0.08818,499,307,59,26,0,257,135,106,68,8,18,0,35,59,0,0,0,0,9,0.03586,0,0,9,0.2045,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(174),1,0,1,25,0.84,1,0.1429,3,0,0.451,0.03922,0,0.1,0.1,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(179),1,0,1,41,0.9024,1,0.1351,3,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(187),1,0,1,25,0.84,1,0.1429,3,0,0.451,0.03922,0,0.1,0.1,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(196),0,0,0,462,0.987,5,0.1513,3,0,0.3805,0.02201,0,0.1997,0.1997,0.1302,776,596,120,60,0,474,302,201,134,35,32,0,54,147,0,0,0,0,18,0.03947,0,0,14,0.2029,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(264),1,0,1,41,0.9024,1,0.1351,3,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(276),0,0,0,163,0.9755,2,0.1321,3,1,0.3138,0.03723,0,0.308,0.124,0.052,250,172,14,6,0,159,33,39,27,5,3,0,18,17,0,0,0,0,3,0.01887,0,0,2,0.09524,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(147),1,0,1,25,0.84,1,0.1429,4,0,0.451,0.03922,0,0.1,0.1,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(152),1,0,1,41,0.9024,1,0.1351,4,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(157),1,0,1,41,0.9024,1,0.1351,4,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(279),1,0,1,58,0.931,0,0,4,0,0.4793,0.03306,0,0,0,0,55,51,3,1,0,51,4,0,0,0,0,0,0,0,0,0,0,0,1,0.01852,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(51),1,1,0,2261,0.9978,30,0.2168,1,26,0.01642,0.007579,0,0.2991,0.1184,0.04671,9334,4198,1895,957,0,2617,4433,4492,1919,1542,893,0,378,3976,0,0,0,0,91,0.04034,1,0.0004433,85,0.1738,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(61),0,0,0,180,0.9667,2,0.06897,2,2,0.05469,0.01823,0,0.3504,0.03989,0,351,169,5,7,0,169,12,24,12,0,0,0,12,0,0,0,0,0,7,0.04023,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(80),1,0,1,114,0.9474,5,0.1389,2,0,0.4766,0.05469,0,0.1475,0.1475,0.02459,122,107,5,10,9,99,23,20,15,0,5,0,10,10,0,0,0,0,7,0.06481,0,0,5,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(92),1,0,1,87,0.931,4,0.1852,2,1,0.09045,0.05025,0,0.4852,0.1124,0,169,84,2,5,0,81,10,24,15,0,3,0,12,6,0,0,0,0,5,0.06173,0,0,3,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(102),1,0,1,114,0.9474,2,0.1944,2,0,0.3777,0.04334,0,0.1111,0.1111,0,189,140,21,28,0,112,77,73,36,15,22,0,14,59,0,0,0,0,7,0.06481,0,0,7,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(117),1,0,1,181,0.9669,1,0.03429,2,1,0.07805,0.05854,0,0.5191,0.06557,0,366,184,0,10,0,184,10,12,6,0,0,0,6,0,0,0,0,0,10,0.05714,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(136),0,0,0,266,0.9774,7,0.2346,2,4,0.03425,0.02055,0,0.4012,0.1212,0.01732,693,352,51,26,0,294,135,150,99,15,18,0,48,84,0,0,0,0,9,0.03462,0,0,9,0.1475,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(166),1,0,1,194,0.9691,6,0.2234,2,3,0.2656,0.04564,0,0.3187,0.1199,0.03509,342,222,13,16,0,179,72,101,72,3,14,0,36,53,0,0,0,0,7,0.03723,0,0,7,0.1667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(190),0,0,0,471,0.9873,4,0.114,2,1,0.02806,0.02068,0,0.4992,0.1871,0.1012,1304,614,170,60,0,542,302,147,81,37,23,0,35,106,0,0,0,0,18,0.03871,0,0,10,0.1887,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(225),1,0,1,332,0.9819,3,0.1534,2,0,0.4238,0.0504,0,0.1935,0.1935,0.11,491,374,76,41,0,314,177,150,87,30,33,0,36,114,0,0,0,0,14,0.04294,0,0,12,0.24,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(257),1,0,1,114,0.9474,2,0.1759,2,1,0.313,0.0458,0,0.2798,0.08929,0,168,115,6,6,0,103,24,44,28,6,6,0,16,24,0,0,0,0,3,0.02778,0,0,3,0.1579,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(269),0,0,0,172,0.9767,4,0.119,2,2,0.05797,0.03382,0,0.5,0.1257,0.0445,382,192,18,6,0,183,33,33,21,0,2,0,18,5,0,0,0,0,3,0.01786,0,0,2,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(62),1,0,1,99,0.9394,0,0,3,0,0.2449,0.02041,0,0,0,0,136,85,0,2,0,85,2,0,0,0,0,0,0,0,0,0,0,0,2,0.02151,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(68),1,0,1,71,0.9155,0,0,3,0,0.5,0.06667,0,0,0,0,63,58,0,5,0,58,5,0,0,0,0,0,0,0,0,0,0,0,5,0.07692,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(93),1,0,1,78,0.9231,4,0.1667,3,0,0.4852,0.05917,0,0.16,0.16,0,75,69,1,5,0,65,10,16,12,0,4,0,8,8,0,0,0,0,5,0.06944,0,0,4,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(118),1,0,1,172,0.9651,0,0,3,0,0.5191,0.06557,0,0,0,0,164,154,0,10,0,154,10,0,0,0,0,0,0,0,0,0,0,0,10,0.06024,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(139),1,0,1,255,0.9765,5,0.2329,3,3,0.2696,0.04593,0,0.262,0.09356,0.01247,481,311,37,26,0,239,135,190,121,31,26,0,49,129,0,0,0,0,9,0.03614,0,0,9,0.1552,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(170),1,0,1,25,0.84,1,0.1429,3,0,0.451,0.03922,0,0.1,0.1,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(175),1,0,1,41,0.9024,1,0.1351,3,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(182),1,0,1,25,0.84,1,0.1429,3,0,0.451,0.03922,0,0.1,0.1,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(193),1,0,1,460,0.987,3,0.09471,3,0,0.4069,0.0489,0,0.2284,0.2284,0.1676,740,517,163,60,0,438,302,125,77,27,21,0,27,98,0,0,0,0,18,0.03965,0,0,9,0.2093,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(258),1,0,1,41,0.9024,1,0.1351,3,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(272),1,0,1,163,0.9632,3,0.08917,3,1,0.3191,0.04787,0,0.3443,0.123,0.06967,244,162,18,6,0,153,33,21,15,0,2,0,12,5,0,0,0,0,3,0.01911,0,0,2,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(143),1,0,1,25,0.84,1,0.1429,4,0,0.451,0.03922,0,0.1,0.1,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(148),1,0,1,41,0.9024,1,0.1351,4,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(153),1,0,1,41,0.9024,1,0.1351,4,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(273),1,0,1,58,0.931,0,0,4,0,0.4793,0.03306,0,0,0,0,55,51,3,1,0,51,4,0,0,0,0,0,0,0,0,0,0,0,1,0.01852,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(55),1,1,0,2235,0.9978,30,0.2099,1,26,0.01579,0.007632,0,0.3299,0.1486,0.07763,9275,4135,1931,957,0,2590,4433,4157,1885,1388,759,0,362,3670,0,0,0,0,91,0.04081,1,0.0004484,76,0.1624,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(65),0,0,0,178,0.9719,2,0.06358,2,2,0.05277,0.01847,0,0.3524,0.04011,0,349,171,2,7,0,168,12,22,11,0,0,0,11,0,0,0,0,0,7,0.04046,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(84),1,0,1,105,0.9524,4,0.12,2,0,0.479,0.05882,0,0.1579,0.1579,0.05263,114,98,6,10,9,91,23,16,12,0,4,0,8,8,0,0,0,0,7,0.07,0,0,4,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(97),1,0,1,86,0.9302,3,0.1375,2,1,0.08673,0.05102,0,0.491,0.09581,0,167,82,3,5,0,80,10,18,11,0,2,0,9,4,0,0,0,0,5,0.0625,0,0,2,0.1818,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(107),1,0,1,108,0.9537,2,0.2039,2,0,0.3774,0.04516,0,0.1148,0.1148,0,183,130,25,28,0,106,77,73,32,19,22,0,14,59,0,0,0,0,7,0.06796,0,0,7,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(123),1,0,1,179,0.9721,1,0.02874,2,1,0.07654,0.05926,0,0.522,0.06593,0,364,183,0,10,0,183,10,10,5,0,0,0,5,0,0,0,0,0,10,0.05747,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(142),0,0,0,265,0.9774,6,0.1815,2,4,0.03301,0.02063,0,0.4776,0.178,0.08828,691,345,57,26,0,293,135,113,75,9,12,0,40,56,0,0,0,0,9,0.03475,0,0,6,0.1277,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(172),1,0,1,193,0.9741,7,0.234,2,3,0.2667,0.04583,0,0.3012,0.1023,0.0117,342,216,19,16,0,179,72,106,70,11,13,0,37,57,0,0,0,0,7,0.03723,0,0,7,0.1591,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(197),0,0,0,470,0.9872,6,0.1293,2,1,0.02739,0.02073,0,0.4739,0.1674,0.08141,1302,643,140,60,0,541,302,176,109,27,35,0,44,127,0,0,0,0,18,0.03879,0,0,14,0.2333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(232),1,0,1,331,0.9849,4,0.1748,2,0,0.4248,0.05052,0,0.1589,0.1589,0.06925,491,387,63,41,0,314,177,166,98,36,32,0,43,123,0,0,0,0,14,0.04294,0,0,13,0.2281,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(265),1,0,1,113,0.9558,2,0.1759,2,1,0.3154,0.04615,0,0.2798,0.08929,0,168,115,6,6,0,103,24,44,28,6,6,0,16,24,0,0,0,0,3,0.02778,0,0,3,0.1579,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(282),0,0,0,171,0.9766,3,0.1018,2,2,0.05596,0.03406,0,0.4921,0.1105,0.03684,380,192,17,6,0,182,33,29,19,0,1,0,16,4,0,0,0,0,3,0.01796,0,0,1,0.05882,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(66),1,0,1,99,0.9394,0,0,3,0,0.2449,0.02041,0,0,0,0,136,85,0,2,0,85,2,0,0,0,0,0,0,0,0,0,0,0,2,0.02151,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(72),1,0,1,70,0.9286,0,0,3,0,0.5068,0.06757,0,0,0,0,63,58,0,5,0,58,5,0,0,0,0,0,0,0,0,0,0,0,5,0.07692,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(98),1,0,1,77,0.9351,4,0.1667,3,0,0.491,0.05988,0,0.16,0.16,0,75,69,1,5,0,65,10,16,12,0,4,0,8,8,0,0,0,0,5,0.06944,0,0,4,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(124),1,0,1,171,0.9708,0,0,3,0,0.522,0.06593,0,0,0,0,164,154,0,10,0,154,10,0,0,0,0,0,0,0,0,0,0,0,10,0.06024,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(145),1,0,1,254,0.9803,5,0.2088,3,3,0.2704,0.04606,0,0.2973,0.1164,0.04366,481,302,46,26,0,239,135,168,106,27,23,0,45,111,0,0,0,0,9,0.03614,0,0,8,0.1538,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(176),1,0,1,25,0.84,1,0.1429,3,0,0.451,0.03922,0,0.1,0.1,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(181),1,0,1,41,0.9024,1,0.1351,3,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(189),1,0,1,25,0.84,1,0.1429,3,0,0.451,0.03922,0,0.1,0.1,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(200),1,0,1,459,0.9891,6,0.1278,3,0,0.4076,0.04897,0,0.1986,0.1986,0.1311,740,545,135,60,0,438,302,151,100,24,27,0,42,109,0,0,0,0,18,0.03965,0,0,13,0.2241,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(266),1,0,1,41,0.9024,1,0.1351,3,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(285),1,0,1,162,0.9691,2,0.07643,3,1,0.3209,0.04813,0,0.2869,0.09836,0.05738,244,163,17,6,0,153,33,19,14,0,1,0,11,4,0,0,0,0,3,0.01911,0,0,1,0.08333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(149),1,0,1,25,0.84,1,0.1429,4,0,0.451,0.03922,0,0.1,0.1,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(154),1,0,1,41,0.9024,1,0.1351,4,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(159),1,0,1,41,0.9024,1,0.1351,4,0,0.4706,0.03529,0,0.1081,0.1081,0,37,36,0,1,0,34,3,7,6,0,1,0,4,3,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(286),1,0,1,58,0.931,0,0,4,0,0.4793,0.03306,0,0,0,0,55,51,3,1,0,51,4,0,0,0,0,0,0,0,0,0,0,0,1,0.01852,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(149),1,1,0,13,0.6154,0,0,1,0,0.3846,0.07692,0,0,0,0,6,5,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(113),1,1,0,10,0.5,0,0,1,0,0.3333,0.05556,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(91),0,0,0,5,0.4,0,0,2,0,0.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(770),1,1,0,35,0.1429,0,0,1,0,0.06667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1333,1,0.03333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(796),1,1,0,141,0.1631,0,0,1,3,0.06407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0678,1,0.008475,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(800),0,0,0,127,0.9685,3,0.374,2,2,0.08202,0.02208,0,0.2014,0.09187,0.0424,283,107,8,18,0,101,72,129,41,8,18,0,35,60,0,0,0,0,8,0.06504,1,0.00813,8,0.1739,1,0.02174
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(828),0,0,0,37,0.8919,1,0.2424,3,0,0.1039,0.05195,0,0.2131,0.08197,0.06557,61,21,1,4,0,21,11,12,5,1,2,0,5,6,0,0,0,0,3,0.09091,0,0,2,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(814),0,0,0,38,0.8947,1,0.2647,3,0,0.1216,0.06757,0,0.1228,0.05263,0,57,26,0,1,0,25,2,14,7,0,1,0,6,2,0,0,0,0,2,0.05882,1,0.02941,2,0.2222,1,0.1111
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(399),1,1,0,1108,0.9964,32,0.1721,1,31,0.05663,0.0003236,0,0.3313,0.07121,0.01926,2907,1206,84,591,0,1120,761,390,194,16,8,0,188,30,0,0,0,0,94,0.08514,10,0.009058,6,0.03158,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(407),1,0,1,30,0.8667,0,0,2,0,0.5,0.09375,0,0,0,0,24,21,0,3,0,21,3,0,0,0,0,0,0,0,0,0,0,0,3,0.1154,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(412),1,0,1,44,0.9091,2,0.2,2,2,0.1915,0.04255,0,0.3676,0.05882,0,68,34,0,2,0,34,2,16,8,0,0,0,8,0,0,0,0,0,2,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(430),0,0,0,47,0.9149,0,0,2,0,0.5263,0.07368,0,0,0,0,37,35,0,2,0,35,2,0,0,0,0,0,0,0,0,0,0,0,6,0.1395,4,0.09302,0,0,0,0
